address,ste,tickets
terra1ffx9xvdgvcy73k0lcjcjepsd332u82fuy3gyfv,250,1
terra1ffzpkx8emld74lp2ql24e267esngjrxvzwyt7d,259.18,1
terra1fg4898ez79qskgqg82d5l9xkfvm5tqp5pu73sa,977.75,3
terra1fgj8v2pxgq8yaup2xqz3hlsf6fh9lpurpkf9jy,325.88,1
terra1fgvcutm6z5uaeys62mpmzu9wj7hlpqhgyxe0t2,1744.19,6
terra1fgqgr342dhaz6e747tpakwuknwhane0lg09wng,322.52,1
terra1f84vpuxc7muc9ymg4qg6xsf5wm6ptpcmx3hufq,254.63,1
terra1fxernf9xh9pny5yzytp34xtzy8202mdqlsql3m,504.66,2
terra1fxjc7n08tl6uskwchmjyhry0xe3cnxx2hwtwyh,1258.22,5
terra1fx25ffvxnl6d7esdpef85uh7ysjpk4p5l7tkfj,328.38,1
terra1f95uxtkxeuagw8ktmmrss5kars56vee9qgruqm,255.80,1
terra1f9d4yucecqthg8m6r53ptdp8vp6ex7hkadfh3n,277.39,1
terra1fyal88m8suvnyrrhgzf6r5zkwrvd457046xked,251.06,1
terra1fy2l8e2djz8fw83yvun3etm4xs09y606qasq26,251,1
terra1fyqs66rnsxy456gl2ul0n3848ppfl8843z8t7a,252.98,1
terra1frhljzyjr7j38l82uyeazpzjj6zws64j24kwxu,759.88,3
terra1fr4vrytygn5zqhzz6wps8z5nhnnqmzqu33hymn,262.05,1
terra1fzj4c9n4nzfjrw4n9cn6axakyz6l2ev3lp6h2c,1921,7
terra1fp7y7hmpupamszll49lzp6927kdd3jt29khcm4,251.33,1
terra1fp4gfcuugufpmefg97ufyz3r6ezzgaq2nd7d6q,426.27,1
terra1fpjrmzpgzq56jt7qxyshsd86gkf66ccr05p2p7,504.22,2
terra1fpgnxqp3jp720tq9upyp8wmamuzksdrzlqtghg,447.83,1
terra1fpzaes3qwp2n6jaljlzpu3wlkr6xgtrwslt2um,258.89,1
terra1fqehxwjn2m80wua97656mugq256da99v6kfn6x,253.96,1
terra1fqg2gk27sy8qgezn3wz2wlukc33gqcdcvuefwp,1093.13,4
terra1glahknu63c7cqur2d5zda3n7hcul0f74z3epf7,250.26,1
terra1glavqp8e68rhgxpezn3sxjmpudz620la5yjc52,551.94,2
terra1gly89yd35vxtgzw7jvae8gw6e0cpd0q0y9dkff,252.39,1
terra1g7z4vlzdwy3wdcs8zgyapcflfskcc9xk59dfe5,546.74,2
terra1ga280u2wl2hargsvhkucgffrmcqsgr2ufd37t4,307.07,1
terra1gua3s973rr480h38csyfu5y2pmketuddrxjx4k,280.53,1
terra1guv5kmma375nfp5ztfj8m9qz3pjz5pj68xlqwl,326.50,1
terra1gurlsmn7qp82t77vzexs8dt9qdxzh3c5rr2fun,500.26,2
terra1gmhsgjjcr6anxf4lks6xgfpc7xu2rlw8a36j7c,441.02,1
terra1gm3tlltgqjlhzh5vncf3y7p99aq8q7jmwzs6z4,390.50,1
terra1g6sctudy76vd2rhr9wdfe230cxm7yye3qskmll,1418.69,5
terra1g6yc503jc24v8d4j97ss0vvvst0x5u4rl9quua,281.41,1
terra1geajvjweyq6wug6mwhpyr0wh4xze7uvqvvnvsp,250.30,1
terra1gesedjc03ehm7hjnsy2rjxpkg6qm2qjjm3w86t,251.25,1
terra1gcc9dx2zn7enf44kxtatm77yzueqrd70kpmsry,922.41,3
terra1gcg4qvmdzwsr6cmm47f5rjqx00zu22etjvecmc,256.85,1
terra1gcq3l8sl0wnnh6re04z5p29jxazqffg0gvc90m,282.11,1
terra1ghcshnqlvhxscfkkznc9fg0h5zpemt50pjhqx5,253.56,1
terra1gh808f7sj72tm9pswnhgz2n8hdkll6fvq5h9wg,275.73,1
terra1gk2md0a9xvsf4dqa9ktpzgz6ey84emh8t0l5tu,253.16,1
terra1gkzjc4xj7jxcd8x2kau30arjdy959cfc8k3qqz,281.25,1
terra1gkzzy6zr8ug2kk2dvyc30m96ywcxd55m740hm4,288.26,1
terra1g4s0mm3ud64mwcnvnhwynqfeflcr07v58lr2nz,264.32,1
terra1g4zv9yt3qx6zng7j50g5gsnkr8gquflnpatck5,2013.65,8
terra1g5338mc8crg83yxwank2cevtgxyawgkdctqr4z,293.72,1
terra1g52zs653rstu6ldjj3vw39mtyslcdl4a0dk44v,1435.98,5
terra1g5g9fdekfxhcpngw5fev8tz8c9fdyg2qt45vwu,387.28,1
terra1gn7mygefnuussd748mfa39vylsa5h47pzggez0,1098.64,4
terra1gnd7nnnnaewk52cmfqjhgfh684u2uxa2jl68vy,660.40,2
terra1gjv4gv0mau7jru6t0tv49gx5c363xv5f7jxcje,382.11,1
terra1gjgp5n3wkdm4m9ekel3qmxp2xcrzkddr9c38ys,303.51,1
terra1gjzkv8vnzfsu7v7t7eh9ldcqwcrtxw278wyerq,270.40,1
terra1gsz322zxzax2xsxjzwuhrtsvzh6c5zhfv3wr0t,1043.70,4
terra1g0puhpemfhhufgkscapdmnn9yzsead2g7f94tg,250.04,1
terra1gwejw85zsafqu273et76jdy9x3uk243ff4r3xh,352.16,1
terra1gd7qyjzhus0ndfmwa5zxylss8kq033c4f8rxyn,326.94,1
terra1gvmgx0yjsg5zvw58wa966ynlfu6au34krfvn23,3142.85,12
terra1gvwyk7g5zgk40yjehs8nc033mshrygnl8679tu,348.12,1
terra1gv2hvg6z3u57zwq4rnu4mqjze4z7mqkljuxekl,331.64,1
terra1gtuhzlsfedcl8u3vdmg80ew6r970y78u0puqhz,853.93,3
terra1gtmkcgwddsrmfd0s72l46yj9xj4u44ja98f5yk,250.83,1
terra1gt92tmfg3wyupn2y0ar7tquerpx7wrscfn9xzf,267.53,1
terra1g2ac37ut087tf9kqvsgznq6c548y6p0ynmal95,1039.18,4
terra1gfgu26p6tchgsx37tuvj62ktr06kklwrqmhfqu,250,1
terra1ggspa0v3nt9rxacmukplljw8acn8akuzdwepuv,387.61,1
terra1g8ewrfax4mdg44p37tv80l79vvf2cmk6zwkump,258,1
terra1gx7rmcv3zyh3d03zxpf8lxxglzpfhttmesjl6v,265.42,1
terra1gxct54svz45yg3lf4s6sg4xpwetfl47dpfmteg,256.92,1
terra1gxycrfjqrqy3j44xxhud0as5wu5vksc9m8mqnq,1599.42,6
terra1g9a3jeuxdwa4ez9uf7t29ve8xdpyuz9x9dprql,311.38,1
terra1g9y27q0txc656ckj9lwvfv689a4gc3egerejj7,250,1
terra1gyr9xmfsp5j7x9we0mwzjfz9awfujsd35mt5uh,500.38,2
terra1gr4jkynql6ma4ygj9mt843jxwqrfgm0trf4ljx,3080.46,12
terra1gzu76yyyhz0t7my920swltdjmp2xs0exkg57xm,303.93,1
terra1gz8hl5vdk52fv8kvypslnp5ap8tgmc0296lv5v,250,1
terra1gz8nzfxu0dzga44tasakua5tf4pfxec74wgntu,1067.54,4
terra1gz9rafgv4pa87vtgl76cuv29df5rt3zp6k20xp,251.82,1
terra1gpnwdez4p4qq0fy9xpt84xv6drl84v2ztjla6c,250.01,1
terra1gpqxzf99zprlaj3ztcncwpzs4u3gu968t3mndg,3247.27,12
terra1gq7926lat9856svmvsznzlxznkuyjjevshe8qc,251.54,1
terra1gqax9p28c2pp4rqnnl4a7rcfcvmfremm9nupzq,1282.42,5
terra1gqmaxlk3kctan3gvkrk9emtu0g8tq3c0nw6ch0,474.67,1
terra1gqw2egvq0wmdvgqsutkh2385a6pd4wfpen392u,382.55,1
terra18lmzl4c6uekkg7ya95r33vr0ducjlud2pp97zn,326.84,1
terra18l47c6djkxyxu3gvdvl9xtnfrdkktavjqsmyng,352.43,1
terra18lw94xpdryypezcvu8xkq2ljkhzlwlkxqahcsu,252.93,1
terra187msadk5w9q95vzyxwhct3ddhmkcjrjyp2vpsl,306.68,1
terra187s98v05cv0rlj24tmk0ex49rfg8tdfd36cpsn,265.22,1
terra18u6kzsj0fxd6gw3xemd8xkaqree7r8pt6cy3p8,326.54,1
terra18mgl4pw39wjzyayr2z6ft0l7u9yqgakqhnlwue,522.40,2
terra18myvxghz5v7ucnvq2k0jx2lsypvwdt2lg0t37q,959.27,3
terra1867vqn426rfw3eeqghnctn4cjk544jap04r8u6,282.08,1
terra1860yzef5kenr5v6f2u49el5j309z6pckpz52at,999.99,3
terra1868vns3zwv52jkw4yn9p9ys8n6at2asnkx7zfa,375.19,1
terra18ejfm26xvj5g73appdln2mvycek9u2l4h27zhn,278.09,1
terra18esjth4qfjhfxp6vpgwc6z9d4s3zs9qd0jql4f,254.29,1
terra18efppauc4xgcstpn4m486ec6mw3ndm9w63wlkq,251.27,1
terra18c7xp9q46f5ypnv4r4zakjfxt5vpz885cje2vu,405.70,1
terra18cae0ccc4v993c3fyrrkkhcelau3jywz3ydylq,501.71,2
terra18cmqw2qs746qun9m5hunj52pywscu7ggmleg6w,1132.37,4
terra18cqee39gu7mwvxuu9e7rsny4lym5c7hq83fcaq,252.97,1
terra18hmqxk0l82cnm3z8mgu8svuk60kx78snpd5asm,250.34,1
terra18h2u7mwksrxkyyk9v4lvpte7yeqqflyx5tc7mr,684.64,2
terra18hyc5528xvt0vvuwxldfjvqucs70mn0gjm6zar,257.78,1
terra18kh2l3nurtt4yyau4y60e5qk7rnvgsphfw30y4,265.64,1
terra18k37uqjsfetqjjqqvzhy7lq0pc9rp0wwzuyqqy,2364.73,9
terra18kvjhwp82fjgfstlkdeet9j6yatrgy02sz2vvw,674.36,2
terra18k8r574we79s4ahw3mpzs4kg34g24ts40r32wf,342.61,1
terra18kqe7are4rtytqnzuyfnnaxryq0y8s5t44f7m8,407.38,1
terra184ug08kzs2h0xhsy7cs7jvmgkme8yf9c8lgsj2,1654.54,6
terra185h7mr739c20zj73lgws3ve90dncxex7u566dh,936.32,3
terra185dpyem0z76j07ewlpsuysdeks2gdwrlwxf72c,352.70,1
terra1858fevyz0juxhh0dhhnlfgylrzz6pyyudglet8,501.62,2
terra18nlgq4wre3msy3llcp0f0ks6zygmsatxqtdws0,363.47,1
terra18n3qv6jrq06m84q8lz2ee4mmphlsylc2ymt78m,250.26,1
terra18jmxkm0u6ps66wcjk6kpk3ym5datcehjfdft47,803.87,3
terra18jesp4qykj7r06g8u540cs6aesalfff3jlmrac,259.92,1
terra18jr8q3kn044ftp0fmsypas07r3uaexxe05x4fy,250.84,1
terra183efgzppu3gsmxtjwfsg092wnwh6vvqlkmmw33,251.79,1
terra183cq5euzyurp7cf9fgl8dtzhsw2jqnmkk35kjw,334.02,1
terra183jkl3ufql8uuy6a2wevk9x2pe8vgze376krk0,2504.82,10
terra183jy8svl7qwe3zaq0y5cn8yxf6jfu4uft3t6mt,693.92,2
terra18sakqgllnre90ncgx78u94pymznkemgq3gj9ug,250.39,1
terra18smg5jgtplvn9fkahre99ux7sh6wzapcn35ncs,254.29,1
terra18ssxukavgyqxwj6nnkjxm7vuyywjsc96rsk4w8,250.46,1
terra18sxc509274zy0ns7330k8tv6xfl7unzs2nwyd3,397.88,1
terra18sxtzzw59a3ayq2apwk86wlt7w6n7ytlfvnk94,259.99,1
terra180megd9a4e9pfqrtu4lh7d7whxygs5dek5q85x,271.96,1
terra180f2m5t0q6k0t6ezdfe2grdv32zke2p9d2vj8f,1263.21,5
terra180yrcqpjw4j34ufe7em5lwq6tk8y25cj6eugvt,251.71,1
terra180zsl8pe9mwgwn5acsq4cx78v4j8apj0ds265w,330.21,1
terra18d7za2d27a03pym34q4evlaqkltjy9fg6r5cr2,1182.94,4
terra18d4r9z8skvyv4hfja8plf2vee5d94r4yvnye7l,504.53,2
terra18dfp2nn5k83fdmv382825w6ml5k9xmsamrze3r,255,1
terra18d8vwqjf0h07h32cjn5gzv2p9d3f28yp4rpp0z,290.29,1
terra18vad8r6eh0yz7tke6qrwn4694a45ykl7vkhqmj,255.38,1
terra18v0ccevpsld28zpuuv46yrzgegrkxpkqtnaupx,393.67,1
terra18tatsmvtfx04ur4md22p0z9jpyktdu4r66cjhs,250,1
terra18th94dgvvw65gyv7s9hlwfrgnr33tem50dx092,501.05,2
terra18t4ddaxmhlu825tgggv4y60wm52p3y97pjfv8d,2307.68,9
terra18t5sce9afnz6r6ppssjd9g05a274f6mjrp99nv,280.51,1
terra182akcm2fl4sl93v067c5akhzlq94z2428a4t7y,784.08,3
terra182mr6atunznrnyzf7p0m2c7nnsg6ta3au8vzk8,252.20,1
terra182n93fdt2w4eyqm29uxxjx7gd2tnckw3w9v3vl,1022.74,4
terra182skd3x89amhj9qwvzm75nd3hxytdqk20j9ggv,370.30,1
terra18f3hc5zpg4up4z9k8h6tgj72f535mz7dhp7jsw,250.23,1
terra18f35d2e9hmg23daal2wp0dxk95924l96nrrj9y,250,1
terra18fw97tp4dqm9ap3nwzccq6keceuyyck8gqfj2l,389.70,1
terra18glfh5py29gzvtxxxu06ww32du8qwp30nvkynr,252.57,1
terra18gjwp3844lsv2ettfnz7gl80xxyzc4gq4kn2qr,255.02,1
terra18g3hm9rw364nukzwgydwvcvtzam6k7rffug6sr,283.60,1
terra18gftuqnae7064mk22pzvuwpq89emqt730wc5x2,332.99,1
terra18g95cqdsrk4rcyyz9tktcuzq48g2gmwwu8z5cu,298.47,1
terra18g9q6zj4gvfnqla098t86ytmr8fl55hz5agm6y,253.81,1
terra188nwmumfd7puk63yyer6204a0ncs40qjzq4mdw,260.18,1
terra188w0fd892zus60uz49nu98pz0cug5rlzxx5vwe,678.88,2
terra18x0lyr0cknc4je3kdfx9fw8uqa72kae68t4w8f,397.07,1
terra189l3rn2jn7f76502pmpv9pcsmyffuqcpq3w0s3,1995.92,7
terra189ajcg2egg558flt43rvfhyn4yft6an5au4p2c,364.20,1
terra189f8048aa7zvqpxnfj66lz7jg3vfvrpv43cj7l,310.64,1
terra18rl6dkhjxwfk4ma9a8y2glzkr4m4alwq675uc3,251,1
terra18rc2mz4t8jth4a3nst245zt403mstqutqxs085,500.58,2
terra18rwg4ljlsjdcpjv82luas7pnq6jtjjcu0jqwm5,256.50,1
terra18rtf29h4uu6tcz9tped2emvfkh2t8w4tgg9pqe,253.67,1
terra18zuhqy8f50n55976jln7masurazpjcywwxxvlc,338.23,1
terra18zhzuktn4xgv4cleymuvj36de3m8js8qcs84le,253.41,1
terra18pnetjqhd9ah7l9jukk3s4k6z4k24wrghzdahh,2708.91,10
terra18pqcy9hw2t6q22ae7lccyg8plrdtxmy3hcagyu,269.53,1
terra18qf2vpqw24vzx4w9m48tyy9evrpxnlrkms8ley,251.29,1
terra1xl7vf2x4ckvtzqmh83963hlktcyj749h2rnvz4,301.79,1
terra1xlwksl6g4qfz0tsgzgkmaxprkeh9t0ra9n27fa,250,1
terra1xl82vtya8d9n24luec67tnstmxlyf3jc7s9avk,645.53,2
terra1xlyym7mvq5p4a7jcvt2fu4puf6avekxe0grufm,259.79,1
terra1x72yfv55gjxewlsnpdeuxawyyw54v3mtuz65m8,334.10,1
terra1x7f2xrmketh9gvjk0n76ca8pmxv00r30zs358h,250.82,1
terra1x78yldt67nrm0p89jtll3j99fn2qzlzlelr7va,759.92,3
terra1xac7wc6k3gk7fjnndy87tmek53ka8ah7gckld5,257.44,1
terra1xan8j5u42lawvq9y02ryz08vq4wg9zgaprv9ml,413.60,1
terra1xa0sy0vq90ayqvckxtezlkwwflptsflfzt26sw,251.75,1
terra1xuarcy3j5xz4hnjfmqjxzaw3k3lnwhh3zh2q57,1033.01,4
terra1xucvysqzzwlfzffc5y62shz3wmp779yv4596ac,351.89,1
terra1xu0vzzye9793whgyqxyj6wh37ca5gnt8sdqs9h,254.05,1
terra1xuzp58kfuleewcss7ngpym6luy2c7kvss2tduc,263.71,1
terra1xmd0k3egylc9jmteymr0dk34rejavr3qnlm67x,356.87,1
terra1xmxp40kdgnlnjw8jp4qnzgq6aj8h70wu53qy3a,256.83,1
terra1xmzah25gkzr6c08xdg8pcn3d79d27e9uqknxp2,546.27,2
terra1xmqmc69x9rstqeapycs5v66ygzku38n04shxph,1404.72,5
terra1x6a09eg3xr8f8yhj2duqpfea5appexhqdcnee3,528.79,2
terra1x6c0jjlj24n3xdqtuk2lcuz9pv54hsj7077lnd,1514.76,6
terra1x64fjzsjk5mjszsmsn6l59ksf4uvdpucm0vffw,310.32,1
terra1xe6ry5sprkz3spng8ajtwpuze4awwu6s20e6cm,274.77,1
terra1xe5avnq5tmv4v22pl70pshz3trns83n7xuwh2h,512.08,2
terra1xey3pvxmq2njq46ecnfaajw63xjhfdr5ecjlzn,261.02,1
terra1xccnffu2r6cdhmqqn0ex9tdc0fea74f37e52gz,250.46,1
terra1xcgz6hnk3ed2c9eh4jlz3gautchs95p5kwp8pd,252.09,1
terra1xc9ey6z5vnsaa8kmfl4z2qv22q2r2y8ta90k9r,250.93,1
terra1xhwaj4hrv70q0agfxvx9xfpytcrtjpxzd8aaas,250.81,1
terra1xklqgr2lk00z4y8ps9j059k8xppm6dq8ft6ztk,250.10,1
terra1xk06gn9pd3kz6j3g6pqa7tkwyx8vtaz7xax429,750.47,3
terra1xkxhjhmuphjznjdzm2vypafp979klmu3nchgsk,252.71,1
terra1x4h2r2trwulqzsxhqmywy0flnvv8yuvn4uffg6,255.86,1
terra1xnuklv64d62ptzll0qxjk36hslhujfragnxmlz,452.83,1
terra1xjhepuqx5p0sjmmrfamm2g7fsalr6sr59nc42q,254,1
terra1xjfs0mcjp5tygqu044pv8rx0fjfta24w0ea2y7,424.21,1
terra1xjpfprzsr028y3uz46qmswft8d6hxtz2sl5kjp,1505.38,6
terra1x3pgk8nrcd6umkxfxk2q6d8h5kedj72mjnlsdw,272.09,1
terra1xskrjlyw09czp267qm5x69cq77c7yxfgdjqfnj,264.92,1
terra1xssp69ywygejde2aw5ytu8mfwy6n9xz32h96mk,255.51,1
terra1xs0kgx2qrshtpngawqzxg2rw5gysue43hsymt2,250.41,1
terra1xs9m5j8gsysu08z8etaxnvg8lwpmkyrw7jq0jr,595.45,2
terra1x0uk9s5v7llaz7522ghzj4jcyncf7vxrtftxdl,676.52,2
terra1x04qf60dk2fq36tvvyxc0c6wqr2vkam5pdllw5,334.04,1
terra1x0gsvuycc64vyf9gvmvz9yj78te5neqqszjrkv,252.11,1
terra1x0qwwlu7rsnnrqp5d2hy2e5n6z4jra5934r4l2,1.31,0
terra1xw72zetw8hx8jgckghn07yk4f86szjhqyaul96,310.82,1
terra1xwkq8qs5fwdr93jycykaeclkfp7z26shk2v63q,686.09,2
terra1xdmdyh7uyhdrqczuh7nckd7sv5tpveggpv7jpp,348.11,1
terra1xdnye3w0e2smadnrsg4fhzgcga8pghyf7sl066,265.41,1
terra1xd2n9ktxq96hf7pms4tdj3dtu2a22sv8ehvc5y,288.98,1
terra1xdzxx93y4uklmsg5jl274u0jd50d8x6stjssg6,252.91,1
terra1xvu925dvnf6z5swccuppzdd8kx2ck6eywq066n,251.45,1
terra1xvyhrtsqqz6najrhh2a3sx5zk58jk70lwf540c,1141.26,4
terra1xvyrfwksqnxdln4n2f4nwhqn3sn3f5jk0l5sz4,254.42,1
terra1xvqml397yfhpt2kge4c9awjnydf0unx87pmhl8,1532.71,6
terra1xtl6r2pq4l3w4pyl4ufpg6dqvp9dd7ufrpvxjc,306.36,1
terra1xtpx380sakkrk6943tq273484hxzgkpqg5evq3,756.71,3
terra1x2ca6y6wuz496338zy8v9aq0q35hu63cgnkqts,553.43,2
terra1x247cx3pgasqd0gjmyha45m9f55s60ymy7kpdk,1128.66,4
terra1x2t92svrjnyygctsywukkqwl7l3hn8vlccvanz,1719.54,6
terra1xfuxr6lvyw2y07nj8tse6yedm68mrc3h6lsrpr,250.50,1
terra1xf3jkvyyexxkpmnc47l9ky7cp5rfxks273z8f0,1400,5
terra1xgzgrxlfpe9s3spfmhglxf2tp53nkurr4jwujf,274.39,1
terra1xxcasez94e7ntxcpcullx889pzdmykck5gujp4,275.55,1
terra1x96jv00hjlgmyz5vwfhvjnf90e0qcvlh0f3mgh,253,1
terra1x9pscdctgqylg6g8epp7n8san52u3gftlq664r,463.06,1
terra1xy675akgk0egve63k7kt55ad2n5mhv6z3ngpp3,360.09,1
terra1xyw4d4c8ythzsw3ausuv8ycsz9tjpymtjfts3y,280.78,1
terra1xyfsnqx6k6xw30xk8l58jxdamtu78w4yd8ltw0,894.53,3
terra1xzgee2sr9aar5n6xn08nr937ny5x0qd79tqed4,252,1
terra1xpe7wt9ufuu6wewvl94rfl3yc5zqp6rq9v8a4d,513.27,2
terra1xpvga0pml030jedwjepxpz63chcswcf9n5vptp,251.63,1
terra1xqsv6xwly64rmfhu3nme8xyru6j5myt2p7327w,301.96,1
terra1xqxh8nl972kz6y449xtswg2yxzcrcss22gvzuq,369.84,1
terra19ljxqzh2sswgvjq5mv0f0r8pat06w7wslvdxms,1485.31,5
terra19l3cep0xs9jrmvhsf53fasmau8sfcfyghxldm9,611.36,2
terra19l0eg2wla5pzlg2pmnjrxgrg9xchw4x2cxerj2,288.69,1
terra19lwwjsv2cxf2cv6xx9mvtejqanrut8sap0clmp,565.07,2
terra19770p7rrnvxdpx02lcnqpmc4qexyr56ad5sr7u,251.35,1
terra19779w89me5hh52c6c560589uydf7td90e0kraq,300.80,1
terra1979jakd4yyrc558gldgy5vcj8af73fszk4852h,271.85,1
terra19ah80hgk6luxz4c8eyv206q0k8marz8jdwpy7g,251,1
terra19u6wn86trce8jakcfl4qh2zleffqkup65ty0dm,252.79,1
terra19ufhmyvlulcfhgrzhwd4tam4s0hzy9hwnwmlwz,2241.57,8
terra19ugqygym67awytxwg67nwv9ess9n8g9g3992w2,260.37,1
terra19mctmk3n7jqnvj0j8agskrf8ut7j9urnmmluyn,504.49,2
terra19mra0yhk34dcv286dfx49h9a3t32ak58aht80r,252.58,1
terra19mp0fzn6uk5lk7jeqau7dyzns9eq92g53759wf,681.28,2
terra196culajhp0rgfuqnrdazhfqgmxznr5cldcu7rs,250.58,1
terra19ewhz8dq4yzsf9exjuywrwr6m6lg0vza9vyvp5,250.33,1
terra19erx7t6l7ewadu8gkmmy02js3sf2dwmj6htcw5,250.50,1
terra19hr30ggnlz3rge0wkfzvg2n3k5gdqs27tt0r3d,290.47,1
terra19hrgvj3jmqd5q8kn9r9f75vpp3p3rgz55cup58,293.75,1
terra19klvr7kjchfkp3jy0uz0apmgw7kjgw33uy48cu,252.99,1
terra19kh86hzwww7u6a9nfnsx7rq0cj49v4fs837s2m,252.82,1
terra19knmqwq7fxjfjm3qmrcv8sywq43e4vq6yagdat,392.54,1
terra194emsclnrjf8qv0ppufvsc3uz7yyrrw0fhwl9l,280.23,1
terra194jgsyqf2fmdtm5c4gustvxp0we0l8cehw4hpw,499.74,1
terra195xgslslselt0p22vfjw4w33uq0wjay6z02j06,356.15,1
terra19npzllgx5fd594s7ypfp83zed2gxnggs6mp3nz,300.18,1
terra19jefjtfwepykmxg7eca3v75zxrwfvhr22l36n2,729.67,2
terra19j07vd2v876exfa2yz03zwvte2jt8lj3n6a3xl,283.33,1
terra1934lk2mphu229ze7sdww3aq50l883myw25mj8t,799.82,3
terra19s66396pcn8at3d99fej9rvyy00s4vjnmm2k42,270.85,1
terra190hdz9psplet7lx8ff9edg3xnd6khlw5kxz58v,254.73,1
terra190saptvj0tkq53v343mtmm4m4cw9p8ykgtn3w4,682.78,2
terra190sm68jc48smnw2lxlnr5myd8jrc0cdqzx5z9a,257.35,1
terra190wdk7yttpl69r6yeduxkz428g3mzahnj32lg5,254.28,1
terra19weduflchx9nc4j8xns5uqjzgwn3ds487wth57,289.66,1
terra19w53cuvd46cyw578fw708e74xr8s3jyk7wkpte,250.64,1
terra19d6juhahuxfrzj3jldh6srgyc8judu823ttgek,0.98,0
terra19deuegtvcjfk3qpsdmxwz595g2yhlzuyfj8584,255.59,1
terra19d8vdytl8r8xt9qc8jtxtx3tcqkky754v8jv37,255.42,1
terra19tk8hqcahr2vj985q5rck9zk5pr8jqzfpwwzr7,375.31,1
terra192795ae5wnzsgmmykkee5w58dxdczzmyxjeczj,252.68,1
terra19f6xwu6lt2su0mkcjwzfpp5z8znlakneufcj3x,250.03,1
terra19fgsyxweax28lydcutp2v7v982c4pdap9prauh,1076.41,4
terra19fpdswseamcnlzucay2z8r3myaxkh2wujhl5aw,252.50,1
terra19g5evk07m2p9uzrgjcedq8myxry5ehvs55qn5m,690.55,2
terra19gydjr6twu42sn40c0xnwsypzy4qgp2xd0spdh,250.83,1
terra19889mp0n2nng9c4x53j8k39cclas2x9ue5uy9r,297.39,1
terra19xuhcnes7f5ujvsqqxth8k8lx0gr342mvj4xhf,279.44,1
terra199up46lqkczjfrxjrt4ztdcktcnn2hv8y5zw90,259.32,1
terra1990gua4m6c2pkxjhe5gtrcwqss5vfdnkedyy56,267.66,1
terra199yzucue0h8knpl0mgnt267gf63xrs36mzta5h,251.62,1
terra19ynq8w2206qfe7fkq9vzqaple8qpqvy0grykd5,255.21,1
terra19ysh2ln63nvukkqt0uxamrxzz42m30fesmzqwk,251.36,1
terra19rn6l88kxtjz820vf3vrafyg5a4qa70w9tyns9,250.49,1
terra19rntvue2u0xag24p8cqjzdl7qpx564q6pqrrgm,255.02,1
terra19rduevr973uw65c27r70rwx4ahc0jx0v2cthfe,418.57,1
terra19zze0kw6yefevqn00v6y024hh5v7c0f3cdneyg,755.74,3
terra19pkc3mujmsjae88fd36kj9u2y85g5v60qzjqec,1166.82,4
terra19p3a0qpnqp0hzx4s2kwfkfv9jst4klmkeghdtt,252,1
terra19p0vtpkjgxkm9yw63agmhzghnwq92t8k9kmspm,267,1
terra19pgwj5t29hnqvn7nt363w7lpvfc4e22rpta4mm,294.76,1
terra19q7y64fulj00xrwle9qnd6r4eathw3x9tj8ng6,3016.89,12
terra19q9y4vwdrpll0uuyeyzfadfvssy58q62a7drlx,806.36,3
terra1yljmlde6mxvngq0thprm22f7jkq5r2jef0t3es,252.39,1
terra1ylyd7vd7ztks53qyk73v53jmpph0wgamzsefx3,251.64,1
terra1ylrncehedcqxgqu34mu67eaz272cp06dz6wnpn,281.10,1
terra1ylq5v55yjf5x0za5wzmjthh2lsl6cnqsa37g7c,253.54,1
terra1y7lumlu3596lf3hy8pusyvug5ywwyle98gmpef,320.95,1
terra1y7d65460tngwp6te225fnmp7zsqccuwrgw6a9e,2349.43,9
terra1yuelmwwqd580nva6uzrjthr6syq4rplqz9xmdz,250.65,1
terra1yup5p09pze2gdwp54yy5ul3wwadcn7afe8mhsp,250,1
terra1yuqm6spz6p58nnn54npe5k7ytaw09v57p0ya2m,1316.38,5
terra1yuqf42487vam3cahudvsjek74ymxw4f7rmh3dh,1342.53,5
terra1ymlshc0ctwnhedns06k9fhylfekcmq7t0yncyp,303.08,1
terra1ymunlx6hxtmlcvz556zqpkalrqujpxgfejtcl5,251,1
terra1ymjvk7htxuhlmxv280fskyelmt5xy978e6j75n,696.86,2
terra1ym9lfcydsa0schkdlm53s8t89705q64fzgkvcv,395.71,1
terra1ymr5kleaj2xd6rq7tvph6psryj7a8r2rvq2u4h,313.21,1
terra1y6v2alnjqmjwn9250lfd35dzaajq72s3suurxc,265.64,1
terra1yelj05qw2p4atsu0gnar0flxtzqzfrnxw9g5rw,304.64,1
terra1yed7wvpprkc2j79fnnsahaasnhpv6ypm3vwn4l,628.87,2
terra1ye2d3al3ajpwv2a0xt3pszrxja3w5kxv3eyv6a,288.68,1
terra1ye8ar5tfqglrz707j0kaj6jkfzwhuhu7p92sd9,251,1
terra1ycaqd04avr0ny9l9q5epkmw3uzufdc9wumjdqu,296.25,1
terra1yccjg5vmh6czl3elmf5320tqcj9arkzyvvl66t,2.78,0
terra1ychhnepgpqw3qgz37mqt339hplcrdkuktqxs9k,1157.57,4
terra1ycjqjx4wzqg4a230p7has9wzvrrfgjfxhxrv6f,261.06,1
terra1yhmncfys9njpqj7787ftmdplaevczny5pen5gq,1699.92,6
